GOROOT=C:\Go #gosetup
GOPATH=C:\Users\tgmeow\go #gosetup
C:\Go\bin\go.exe build -o C:\Users\tgmeow\AppData\Local\Temp\___go_build_main_go.exe "C:/Users/tgmeow/Documents/MYSTUFF/Google Drive/2019 School/GoProjects/threadProject/mandel-go-function-tester/main.go" #gosetup
10000 2019/12/12 18:30:47 computeMandelCloud took 131.0044ms
10000 2019/12/12 18:30:49 computeMandelCloud took 126.8961ms
10000 2019/12/12 18:30:50 computeMandelCloud took 135.5601ms
10000 2019/12/12 18:31:01 computeMandelCloud took 10.0358502s
2019/12/12 18:31:01 Compute Mandel Cloud failed:  500 Internal Server Error: {}
10000 2019/12/12 18:31:02 computeMandelCloud took 144.802ms
10000 2019/12/12 18:31:03 computeMandelCloud took 128.6224ms
10000 2019/12/12 18:31:04 computeMandelCloud took 152.5357ms
10000 2019/12/12 18:31:05 computeMandelCloud took 134.8584ms
10000 2019/12/12 18:31:07 computeMandelCloud took 207.4206ms
10000 2019/12/12 18:31:08 computeMandelCloud took 138.6137ms
10000 2019/12/12 18:31:09 computeMandelCloud took 136.8188ms
10000 2019/12/12 18:31:10 computeMandelCloud took 156.192ms
10000 2019/12/12 18:31:11 computeMandelCloud took 125.9387ms
10000 2019/12/12 18:31:12 computeMandelCloud took 119.1491ms
250000 2019/12/12 18:31:14 computeMandelCloud took 981.8648ms
250000 2019/12/12 18:31:16 computeMandelCloud took 853.9605ms
250000 2019/12/12 18:31:18 computeMandelCloud took 912.6513ms
250000 2019/12/12 18:31:20 computeMandelCloud took 742.7008ms
250000 2019/12/12 18:31:22 computeMandelCloud took 868.424ms
250000 2019/12/12 18:31:23 computeMandelCloud took 882.2101ms
250000 2019/12/12 18:31:35 computeMandelCloud took 10.0367807s
2019/12/12 18:31:35 Compute Mandel Cloud failed:  500 Internal Server Error: {}
250000 2019/12/12 18:31:36 computeMandelCloud took 852.9905ms
250000 2019/12/12 18:31:38 computeMandelCloud took 889.8298ms
250000 2019/12/12 18:31:40 computeMandelCloud took 832.7301ms
250000 2019/12/12 18:31:42 computeMandelCloud took 999.0177ms
250000 2019/12/12 18:31:44 computeMandelCloud took 863.0761ms
250000 2019/12/12 18:31:46 computeMandelCloud took 749.4165ms
250000 2019/12/12 18:31:48 computeMandelCloud took 899.401ms
250000 2019/12/12 18:31:50 computeMandelCloud took 922.3028ms
250000 2019/12/12 18:31:51 computeMandelCloud took 826.5501ms
250000 2019/12/12 18:31:53 computeMandelCloud took 890.2586ms
250000 2019/12/12 18:31:55 computeMandelCloud took 856.2773ms
250000 2019/12/12 18:31:57 computeMandelCloud took 1.0033077s
250000 2019/12/12 18:31:59 computeMandelCloud took 929.7092ms
1000000 2019/12/12 18:32:03 computeMandelCloud took 2.8771832s
1000000 2019/12/12 18:32:07 computeMandelCloud took 3.04208s
1000000 2019/12/12 18:32:11 computeMandelCloud took 3.2669776s
1000000 2019/12/12 18:32:15 computeMandelCloud took 2.9156393s
1000000 2019/12/12 18:32:19 computeMandelCloud took 2.9062336s
1000000 2019/12/12 18:32:23 computeMandelCloud took 3.025748s
1000000 2019/12/12 18:32:27 computeMandelCloud took 3.0138572s
1000000 2019/12/12 18:32:38 computeMandelCloud took 10.0333269s
2019/12/12 18:32:38 Compute Mandel Cloud failed:  500 Internal Server Error: {}
1000000 2019/12/12 18:32:43 computeMandelCloud took 3.6521543s
1000000 2019/12/12 18:32:47 computeMandelCloud took 3.2719044s
1000000 2019/12/12 18:32:51 computeMandelCloud took 3.3209224s
1000000 2019/12/12 18:32:56 computeMandelCloud took 3.187325s
1000000 2019/12/12 18:33:00 computeMandelCloud took 3.2482263s
1000000 2019/12/12 18:33:04 computeMandelCloud took 3.403528s
1000000 2019/12/12 18:33:09 computeMandelCloud took 3.5075161s
1000000 2019/12/12 18:33:13 computeMandelCloud took 3.6086126s
1000000 2019/12/12 18:33:18 computeMandelCloud took 3.4579753s
1000000 2019/12/12 18:33:22 computeMandelCloud took 3.2858598s
1000000 2019/12/12 18:33:27 computeMandelCloud took 3.498274s
1000000 2019/12/12 18:33:31 computeMandelCloud took 3.3417698s
2019/12/12 18:33:31 Testing complete.

Process finished with exit code 0
